schema_name,table_name,column_id,column_name,data_type,max_length,precision,scale,is_nullable,pk_name,pk_ordinal,fk_name,fk_ordinal,ref_schema_name,ref_table_name,ref_column_name
GoogleAdsBronze,BiddingSeasonalityAdjustmentAdvertisingChannel,1,SeasonalityAdjustmentId,bigint,8,19,0,0,PK_BiddingSeasonalityAdjustmentAdvertisingChannel,3,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,BiddingSeasonalityAdjustmentAdvertisingChannel,2,AccountId,bigint,8,19,0,0,PK_BiddingSeasonalityAdjustmentAdvertisingChannel,1,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,BiddingSeasonalityAdjustmentAdvertisingChannel,3,AdvertisingChannel,varchar,100,0,0,0,PK_BiddingSeasonalityAdjustmentAdvertisingChannel,2,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,BiddingSeasonalityAdjustmentCampaign,1,SeasonalityAdjustmentId,bigint,8,19,0,0,PK_BiddingSeasonalityAdjustmentCampaign,3,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,BiddingSeasonalityAdjustmentCampaign,2,AccountId,bigint,8,19,0,0,PK_BiddingSeasonalityAdjustmentCampaign,1,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,BiddingSeasonalityAdjustmentCampaign,3,CampaignId,bigint,8,19,0,0,PK_BiddingSeasonalityAdjustmentCampaign,2,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,BiddingSeasonalityAdjustmentDevice,1,SeasonalityAdjustmentId,bigint,8,19,0,0,PK_BiddingSeasonalityAdjustmentDevice,3,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,BiddingSeasonalityAdjustmentDevice,2,AccountId,bigint,8,19,0,0,PK_BiddingSeasonalityAdjustmentDevice,1,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,BiddingSeasonalityAdjustmentDevice,3,Device,varchar,100,0,0,0,PK_BiddingSeasonalityAdjustmentDevice,2,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,Campaign,1,CampaignId,bigint,8,19,0,0,PK_Campaign,1,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,Campaign,2,AccountId,bigint,8,19,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,Campaign,3,BaseCampaignId,bigint,8,19,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,Campaign,4,CampaignBudgetId,bigint,8,19,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,Campaign,5,CampaignName,varchar,256,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,Campaign,6,CampaignStatus,varchar,50,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,Campaign,7,BiddingStrategyType,varchar,50,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,Campaign,8,AdvertisingChannelType,varchar,50,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,Campaign,9,CampaignExperimentType,varchar,50,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,Campaign,10,TargetCpa,decimal,9,16,4,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,Campaign,11,TargetRoas,float,8,53,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,Campaign,12,UpstreamUpdatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,Campaign,13,CreatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,Campaign,14,UpdatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,CampaignAdditiveMetric,1,CampaignId,bigint,8,19,0,0,PK_CampaignAdditiveMetric,2,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,CampaignAdditiveMetric,2,ActivityDateTimeUtc,datetime2,8,26,6,0,PK_CampaignAdditiveMetric,1,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,CampaignAdditiveMetric,3,AccountId,bigint,8,19,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,CampaignAdditiveMetric,4,Cost,decimal,9,18,4,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,CampaignAdditiveMetric,5,Clicks,bigint,8,19,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,CampaignAdditiveMetric,6,Conversions,bigint,8,19,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,CampaignAdditiveMetric,7,Impressions,bigint,8,19,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,CampaignAdditiveMetric,8,ConversionsValue,decimal,9,18,4,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,CampaignAdditiveMetric,9,SourceChangedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,CampaignAdditiveMetric,10,CreatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,CampaignAdditiveMetric,11,UpdatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,CampaignBudget,1,CampaignBudgetId,bigint,8,19,0,0,PK_CampaignBudget,1,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,CampaignBudget,2,AccountId,bigint,8,19,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,CampaignBudget,3,Amount,decimal,9,18,4,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,CampaignBudget,4,CampaignBudgetStatus,varchar,50,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,CampaignBudget,5,UpstreamUpdatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,CampaignBudget,6,CreatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,CampaignBudget,7,UpdatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,CampaignCriterion,1,CampaignCriterionId,bigint,8,19,0,0,PK_CampaignCriterion,1,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,CampaignCriterion,2,CampaignId,bigint,8,19,0,0,PK_CampaignCriterion,2,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,CampaignCriterion,3,AccountId,bigint,8,19,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,CampaignCriterion,4,BidModifier,decimal,9,18,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,CampaignCriterion,5,CampaignCriterionStatus,varchar,50,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,CampaignCriterion,6,CriterionType,varchar,50,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,CampaignCriterion,7,Device,varchar,50,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,CampaignCriterion,8,Negative,bit,1,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,CampaignCriterion,9,UpstreamUpdatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,CampaignCriterion,10,CreatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,CampaignCriterion,11,UpdatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,CampaignLabel,1,CampaignId,bigint,8,19,0,0,PK_CampaignLabel,1,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,CampaignLabel,2,LabelId,bigint,8,19,0,0,PK_CampaignLabel,2,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,CampaignLabel,3,AccountId,bigint,8,19,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,CampaignLabel,4,CreatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,CampaignNonAdditiveMetric,1,CampaignId,bigint,8,19,0,0,PK_CampaignNonAdditiveMetric,3,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,CampaignNonAdditiveMetric,2,AggregationPeriod,varchar,100,0,0,0,PK_CampaignNonAdditiveMetric,2,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,CampaignNonAdditiveMetric,3,ActivityDate,datetime2,8,26,6,0,PK_CampaignNonAdditiveMetric,1,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,CampaignNonAdditiveMetric,4,AccountId,bigint,8,19,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,CampaignNonAdditiveMetric,5,SearchImpressionShare,decimal,5,5,4,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,CampaignNonAdditiveMetric,6,TopImpressionPercentage,decimal,5,5,4,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,CampaignNonAdditiveMetric,7,AbsoluteTopImpressionPercentage,decimal,5,5,4,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,CampaignNonAdditiveMetric,8,SearchClickShare,decimal,5,5,4,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,CampaignNonAdditiveMetric,9,SourceChangedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,CampaignNonAdditiveMetric,10,CreatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,CampaignNonAdditiveMetric,11,UpdatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,Experiment,1,ExperimentId,bigint,8,19,0,0,PK_Experiment,1,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,Experiment,2,AccountId,bigint,8,19,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,Experiment,3,Name,varchar,1024,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,Experiment,4,Description,varchar,2048,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,Experiment,5,Suffix,varchar,1024,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,Experiment,6,ExperimentType,varchar,50,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,Experiment,7,ExperimentStatus,varchar,50,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,Experiment,8,PromoteStatus,varchar,50,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,Experiment,9,StartDate,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,Experiment,10,EndDate,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,Experiment,11,IsSyncEnabled,bit,1,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,Experiment,12,UpstreamUpdatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,Experiment,13,CreatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,Experiment,14,UpdatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,ExperimentArm,1,ExperimentId,bigint,8,19,0,0,PK_ExperimentArm,2,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,ExperimentArm,2,ExperimentArmId,bigint,8,19,0,0,PK_ExperimentArm,1,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,ExperimentArm,3,AccountId,bigint,8,19,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,ExperimentArm,4,Name,varchar,1024,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,ExperimentArm,5,IsControl,bit,1,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,ExperimentArm,6,TrafficSplitPercent,smallint,2,5,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,ExperimentArm,7,CreatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,ExperimentArm,8,UpdatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,ExperimentArmCampaign,1,ExperimentId,bigint,8,19,0,0,PK_ExperimentArmCampaign,3,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,ExperimentArmCampaign,2,ExperimentArmId,bigint,8,19,0,0,PK_ExperimentArmCampaign,2,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,ExperimentArmCampaign,3,CampaignId,bigint,8,19,0,0,PK_ExperimentArmCampaign,1,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,ExperimentArmCampaign,4,AccountId,bigint,8,19,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,ExperimentArmCampaign,5,CreatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,GeoTargetConstant,1,GeoTargetConstantId,bigint,8,19,0,0,PK_GeoTargetConstant,1,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,GeoTargetConstant,2,GeoTargetConstantStatus,varchar,50,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,GeoTargetConstant,3,Name,varchar,200,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,GeoTargetConstant,4,CountryCode,char,2,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,GeoTargetConstant,5,TargetType,varchar,50,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,GeoTargetConstant,6,CanonicalName,varchar,200,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,GeoTargetConstant,7,ParentGeoTargetConstantId,bigint,8,19,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,GeoTargetConstant,8,GeolocationStatus,varchar,50,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,GeoTargetConstant,9,CentroidLatitude,decimal,5,8,6,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,GeoTargetConstant,10,CentroidLongitude,decimal,5,9,6,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,GeoTargetConstant,11,UpstreamUpdatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,GeoTargetConstant,12,CreatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,GeoTargetConstant,13,UpdatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,Label,1,LabelId,bigint,8,19,0,0,PK_Label,1,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,Label,2,AccountId,bigint,8,19,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,Label,3,Name,varchar,80,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,Label,4,LabelStatus,varchar,50,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,Label,5,BackgroundColor,varchar,10,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,Label,6,Description,varchar,200,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,Label,7,UpstreamUpdatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,Label,8,CreatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,Label,9,UpdatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,MetricGoal,1,ExperimentId,bigint,8,19,0,0,PK_MetricGoal,2,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,MetricGoal,2,AccountId,bigint,8,19,0,0,PK_MetricGoal,1,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,MetricGoal,3,ExperimentMetric,varchar,50,0,0,0,PK_MetricGoal,3,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,MetricGoal,4,ExperimentMetricDirection,varchar,50,0,0,0,PK_MetricGoal,4,NULL,NULL,NULL,NULL,NULL
GoogleAdsBronze,MetricGoal,5,CreatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MicrosoftAdsBronze,Account,1,AccountId,bigint,8,19,0,0,PK_Account,1,NULL,NULL,NULL,NULL,NULL
MicrosoftAdsBronze,Account,2,AccountNumber,varchar,10,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MicrosoftAdsBronze,Account,3,Name,varchar,200,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MicrosoftAdsBronze,Account,4,CustomerId,varchar,12,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MicrosoftAdsBronze,Account,5,CountryCode,varchar,2,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MicrosoftAdsBronze,Account,6,TrackingUrlTemplate,varchar,2048,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MicrosoftAdsBronze,Account,7,SourceUpdatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MicrosoftAdsBronze,Account,8,UpdatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MicrosoftAdsBronze,Account,9,CreatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MicrosoftAdsBronze,AdGroup,1,AccountId,bigint,8,19,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MicrosoftAdsBronze,AdGroup,2,AdGroupId,bigint,8,19,0,0,PK_AdGroup,1,NULL,NULL,NULL,NULL,NULL
MicrosoftAdsBronze,AdGroup,3,CampaignId,bigint,8,19,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MicrosoftAdsBronze,AdGroup,4,Name,varchar,255,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MicrosoftAdsBronze,AdGroup,5,AdGroupStatus,varchar,50,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MicrosoftAdsBronze,AdGroup,6,SearchBid,decimal,9,18,4,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MicrosoftAdsBronze,AdGroup,7,SourceUpdatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MicrosoftAdsBronze,AdGroup,8,CreatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MicrosoftAdsBronze,AdGroup,9,UpdatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MicrosoftAdsBronze,AdGroupAdditiveMetric,1,AccountId,bigint,8,19,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MicrosoftAdsBronze,AdGroupAdditiveMetric,2,CampaignId,bigint,8,19,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MicrosoftAdsBronze,AdGroupAdditiveMetric,3,AdGroupId,bigint,8,19,0,0,PK_AdGroupAdditiveMetric,2,NULL,NULL,NULL,NULL,NULL
MicrosoftAdsBronze,AdGroupAdditiveMetric,4,ActivityDateTimePst,datetime2,8,26,6,0,PK_AdGroupAdditiveMetric,1,NULL,NULL,NULL,NULL,NULL
MicrosoftAdsBronze,AdGroupAdditiveMetric,5,Cost,decimal,9,18,4,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MicrosoftAdsBronze,AdGroupAdditiveMetric,6,Clicks,bigint,8,19,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MicrosoftAdsBronze,AdGroupAdditiveMetric,7,Conversions,bigint,8,19,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MicrosoftAdsBronze,AdGroupAdditiveMetric,8,Impressions,bigint,8,19,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MicrosoftAdsBronze,AdGroupAdditiveMetric,9,SourceUpdatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MicrosoftAdsBronze,AdGroupAdditiveMetric,10,UpdatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MicrosoftAdsBronze,AdGroupAdditiveMetric,11,CreatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MicrosoftAdsBronze,AdGroupDeviceBidModifier,1,AccountId,bigint,8,19,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MicrosoftAdsBronze,AdGroupDeviceBidModifier,2,AdGroupId,bigint,8,19,0,0,PK_AdGroupDeviceBidModifier,1,NULL,NULL,NULL,NULL,NULL
MicrosoftAdsBronze,AdGroupDeviceBidModifier,3,DeviceType,varchar,50,0,0,0,PK_AdGroupDeviceBidModifier,2,NULL,NULL,NULL,NULL,NULL
MicrosoftAdsBronze,AdGroupDeviceBidModifier,4,BidModifier,decimal,5,5,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MicrosoftAdsBronze,AdGroupDeviceBidModifier,5,Status,varchar,50,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MicrosoftAdsBronze,AdGroupDeviceBidModifier,6,SourceUpdatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MicrosoftAdsBronze,AdGroupDeviceBidModifier,7,UpdatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MicrosoftAdsBronze,AdGroupDeviceBidModifier,8,CreatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MicrosoftAdsBronze,Campaign,1,AccountId,bigint,8,19,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MicrosoftAdsBronze,Campaign,2,CampaignId,bigint,8,19,0,0,PK_Campaign,1,NULL,NULL,NULL,NULL,NULL
MicrosoftAdsBronze,Campaign,3,Name,varchar,255,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MicrosoftAdsBronze,Campaign,4,Description,varchar,1000,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MicrosoftAdsBronze,Campaign,5,CampaignStatus,varchar,50,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MicrosoftAdsBronze,Campaign,6,BudgetLimitType,varchar,50,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MicrosoftAdsBronze,Campaign,7,DailyBudget,decimal,9,18,4,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MicrosoftAdsBronze,Campaign,8,BiddingSchemeType,varchar,50,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MicrosoftAdsBronze,Campaign,9,SourceUpdatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MicrosoftAdsBronze,Campaign,10,UpdatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MicrosoftAdsBronze,Campaign,11,CreatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MicrosoftAdsBronze,CampaignAdditiveMetric,1,AccountId,bigint,8,19,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MicrosoftAdsBronze,CampaignAdditiveMetric,2,CampaignId,bigint,8,19,0,0,PK_CampaignAdditiveMetric,2,NULL,NULL,NULL,NULL,NULL
MicrosoftAdsBronze,CampaignAdditiveMetric,3,ActivityDateTimePst,datetime2,8,26,6,0,PK_CampaignAdditiveMetric,1,NULL,NULL,NULL,NULL,NULL
MicrosoftAdsBronze,CampaignAdditiveMetric,4,Cost,decimal,9,18,4,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MicrosoftAdsBronze,CampaignAdditiveMetric,5,Clicks,bigint,8,19,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MicrosoftAdsBronze,CampaignAdditiveMetric,6,Conversions,bigint,8,19,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MicrosoftAdsBronze,CampaignAdditiveMetric,7,Impressions,bigint,8,19,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MicrosoftAdsBronze,CampaignAdditiveMetric,8,SourceUpdatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MicrosoftAdsBronze,CampaignAdditiveMetric,9,UpdatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MicrosoftAdsBronze,CampaignAdditiveMetric,10,CreatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MicrosoftAdsBronze,CampaignDeviceBidModifier,1,AccountId,bigint,8,19,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MicrosoftAdsBronze,CampaignDeviceBidModifier,2,CampaignId,bigint,8,19,0,0,PK_CampaignDeviceBidModifier,1,NULL,NULL,NULL,NULL,NULL
MicrosoftAdsBronze,CampaignDeviceBidModifier,3,DeviceType,varchar,50,0,0,0,PK_CampaignDeviceBidModifier,2,NULL,NULL,NULL,NULL,NULL
MicrosoftAdsBronze,CampaignDeviceBidModifier,4,BidModifier,decimal,5,5,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MicrosoftAdsBronze,CampaignDeviceBidModifier,5,Status,varchar,50,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MicrosoftAdsBronze,CampaignDeviceBidModifier,6,SourceUpdatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
MicrosoftAdsBronze,CampaignDeviceBidModifier,7,UpdatedTimestampUtc,datetime2,8,26,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
